"A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","B1","B2","B3","B4","B5","B6","B7","B8","B9","B10","B11","B12","B13","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","H1","H2","H3","H4","H5","H6","H7","H8","H9","H10","I1","I2","I3","I4","I5","I6","I7","I8","I9","I10","J1","J2","J3","J4","J5","J6","J7","J8","J9","J10","K1","K2","K3","K4","K5","K6","K7","K8","K9","K10","L1","L2","L3","L4","L5","L6","L7","L8","L9","L10","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","age","gender","accuracy","country","source","elapsed"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,80,GB,2,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,23,2,1,CA,1,35
0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,4,0,0,1,0,0,4,0,0,0,4,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,2,0,4,0,0,0,0,2,4,0,0,0,0,0,0,4,2,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,30,1,90,PK,1,232
0,0,0,0,3,3,3,0,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,2,0,0,0,4,0,0,2,3,0,3,3,0,0,2,0,3,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,2,0,2,0,0,0,0,2,3,0,0,0,0,0,0,2,4,0,0,0,0,3,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,2,34,1,90,NP,1,792
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,5,BR,6,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,50,US,6,50
0,0,4,0,4,3,4,0,0,3,0,3,4,4,0,0,0,4,0,0,2,0,2,4,4,0,2,3,0,0,2,2,0,4,4,4,0,4,0,1,2,2,1,2,0,0,2,0,1,0,4,0,0,0,4,1,4,4,0,0,2,0,0,4,0,3,0,0,2,1,0,3,2,0,0,4,0,0,4,0,0,0,0,2,0,0,2,0,0,4,4,0,4,2,1,1,1,2,0,2,0,4,3,0,2,2,0,0,0,0,0,4,4,2,0,3,5,0,4,2,2,2,3,4,0,4,0,3,0,0,0,0,0,0,2,3,0,3,2,4,4,0,4,0,0,0,4,4,0,0,0,1,0,3,2,3,0,3,3,3,3,3,3,41,2,60,US,1,462
0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,4,0,0,1,0,0,1,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,2,49,PH,1,117
0,0,0,0,1,1,3,0,0,0,0,0,0,5,0,0,0,4,0,0,5,0,0,1,0,0,0,3,0,0,4,4,0,1,3,0,0,2,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,3,0,4,5,0,2,0,0,0,0,5,5,0,0,0,0,0,0,4,5,0,0,5,0,2,4,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,1,18,1,100,US,1,360
0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,5,0,0,0,5,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,2,90,US,1,144
0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,3,0,0,2,0,0,2,0,0,0,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,1,90,PH,1,157
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,100,TR,2,78
0,0,0,0,2,4,2,0,0,0,0,0,4,5,0,0,0,3,0,0,5,0,4,3,5,0,0,2,0,0,1,3,0,1,4,0,0,3,0,4,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,0,0,0,4,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,4,3,4,0,4,1,0,1,0,0,0,0,4,5,0,0,0,0,0,0,1,4,0,0,3,0,2,3,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,2,0,0,0,4,5,0,0,0,0,0,0,5,4,0,0,0,0,2,4,2,55,1,80,CA,1,369
0,0,0,0,3,4,4,0,0,0,0,0,0,4,0,0,0,4,0,0,2,0,0,3,0,0,0,2,0,0,2,0,0,4,0,0,0,4,0,4,0,4,0,3,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,2,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,1,3,0,2,0,0,0,0,3,4,0,0,0,0,0,0,2,4,0,0,4,0,4,5,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,40,1,100,IN,2,267
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,1,80,IN,1,15591
0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,2,0,0,3,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,22,1,90,BO,1,265
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,1,90,IN,6,43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,90,US,1,61
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52,1,95,US,6,283
0,0,2,0,2,2,2,0,0,2,0,2,3,2,0,0,0,4,0,0,3,0,3,2,3,0,3,3,0,0,3,2,0,2,3,0,0,3,0,3,2,3,2,5,0,0,4,0,2,0,2,0,0,0,2,3,3,2,0,0,2,0,0,4,0,0,0,0,3,3,0,3,3,0,0,2,0,0,2,0,0,0,0,2,0,0,1,0,0,2,2,0,1,3,3,2,2,4,0,4,0,0,0,0,4,4,0,0,0,0,0,2,3,4,0,0,2,0,4,3,2,3,4,2,0,2,0,2,0,0,0,0,0,0,2,0,0,2,2,4,3,0,3,0,0,0,2,3,0,0,0,2,0,2,5,2,0,2,2,2,2,2,1,25,1,80,TR,1,100
3,1,1,1,2,1,4,1,1,1,1,2,2,3,1,1,0,3,3,1,4,3,1,2,2,2,2,2,2,3,1,2,0,1,1,0,1,4,2,4,2,3,1,2,2,2,1,3,2,2,2,3,2,3,2,2,1,2,1,0,1,1,1,1,2,1,2,1,1,1,2,2,4,1,1,1,3,2,3,3,2,1,1,1,1,2,2,2,2,3,4,1,2,2,1,1,1,1,3,2,2,1,2,1,1,1,2,2,2,1,2,0,4,1,0,1,1,1,3,2,1,2,3,1,2,1,2,1,3,1,2,2,2,1,3,2,3,1,2,2,3,1,2,2,2,1,1,1,2,3,2,4,2,1,1,1,2,2,0,2,1,0,0,16,0,90,US,6,628
0,0,0,0,4,3,4,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,0,4,0,0,3,3,0,3,3,0,0,3,0,3,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,4,3,0,0,0,0,4,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,25,2,60,BG,2,77
0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,100,HR,6,8534589
0,0,4,0,3,3,4,0,0,2,0,4,5,4,0,0,0,3,0,0,4,0,2,2,4,0,3,3,0,0,3,2,3,3,3,3,2,4,0,3,3,3,4,3,0,0,3,0,3,0,3,0,0,0,3,2,4,3,0,0,4,0,0,4,0,3,0,0,2,2,0,4,2,0,0,3,4,0,3,0,0,0,0,2,3,0,0,0,0,3,4,0,4,3,4,4,4,2,0,2,0,2,2,0,3,3,0,0,0,0,2,4,3,4,4,4,4,0,4,3,2,3,3,4,0,4,0,3,0,0,0,2,0,0,3,4,0,3,3,3,4,0,3,4,0,0,4,3,0,0,0,3,0,2,2,4,0,3,3,4,4,4,3,20,2,50,IN,6,492
0,0,0,0,4,3,4,0,0,0,0,0,0,4,0,0,0,4,0,0,2,0,0,3,0,0,0,2,0,0,2,0,0,4,0,0,0,4,0,2,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,4,0,4,0,0,0,0,3,2,0,0,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,4,50,1,78,US,1,174
0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,4,0,0,2,0,0,3,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,28,1,80,FR,2,192
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,90,IN,2,229
0,0,0,0,3,4,4,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,2,0,0,0,3,0,0,3,0,0,4,0,0,0,3,0,3,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,3,0,0,0,0,4,4,0,0,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,4,0,43,1,50,IN,1,187
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,100,MX,1,15
0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,3,0,0,2,0,0,0,3,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,4,0,0,0,0,5,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,15,2,70,AM,1,374
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,2,15,AU,2,241
0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,4,0,0,4,0,0,5,0,0,0,2,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,41,1,50,CN,2,202
0,0,0,0,5,4,4,0,0,0,0,0,0,4,0,0,0,5,0,0,3,0,0,4,0,0,0,4,0,0,2,1,0,4,3,0,0,4,0,2,0,3,0,4,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,3,0,0,0,0,4,3,0,0,0,0,0,0,4,1,0,0,0,0,2,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,3,41,2,100,US,2,217
0,0,0,0,5,5,2,0,0,0,0,0,5,5,0,0,0,5,0,0,2,0,1,4,5,0,0,5,0,0,1,4,0,5,5,0,0,4,0,4,0,5,0,4,0,0,4,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,4,0,0,0,0,1,4,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,5,5,5,0,5,2,3,5,5,0,0,0,5,5,0,0,0,2,0,0,5,2,0,0,5,0,1,2,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,1,0,4,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,4,2,5,25,2,85,IN,1,820
0,0,0,0,4,3,4,0,0,0,0,0,2,4,0,0,0,4,0,0,4,0,2,3,4,0,4,4,0,0,3,2,0,3,3,0,0,3,0,3,0,2,0,3,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,3,3,0,4,3,0,3,0,0,0,0,3,2,0,0,0,0,0,3,4,4,0,0,3,0,4,4,0,4,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,4,4,0,3,0,0,0,2,3,0,0,0,0,0,0,2,3,0,0,0,2,4,4,3,17,2,75,HK,1,151
0,0,0,0,3,3,4,0,0,0,0,0,0,4,0,0,0,5,0,0,4,0,0,3,0,0,0,2,0,0,1,4,0,3,3,0,0,3,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,2,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,3,4,0,4,2,0,4,0,0,0,0,2,4,0,0,0,0,0,0,3,2,0,0,4,0,2,4,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,5,3,22,1,45,IN,6,503
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,90,PK,1,54
1,2,0,4,4,0,3,4,3,0,3,0,0,0,4,4,3,0,3,3,3,0,0,2,0,4,0,4,3,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,4,4,0,2,4,0,2,0,2,2,0,5,3,0,4,5,0,0,0,2,0,4,1,2,4,0,0,4,0,4,4,0,2,3,0,0,0,0,0,0,3,0,3,0,0,5,0,0,5,4,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,0,2,2,4,0,2,4,0,0,4,0,0,0,0,4,2,0,2,2,0,0,4,4,2,0,4,0,0,0,4,0,0,0,0,2,0,14,2,67,US,1,329
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,80,HK,1,30
